raw_affiliation,DOI
"Red Española de Investigación en Patología Infecciosa (REIPI), Instituto de Salud Carlos III, Madrid, Spain",2
"Corporació Sanitària Parc Taulí, Department of Mental Health, Sabadell, Spain",2
"Cardiovascular Risk and Nutrition Research Group (CARIN), Hospital Del Mar Research Institute (IMIM), 08003, Barcelona, Spain",2
"IMIM (Hospital del Mar Medical Research Institute), Doctor Aiguader 88, Barcelona 08003, Spain",2
"Pediatric Gastroenterology Unit. Hospital General de Tomelloso, Tomelloso, Spain",2
"Departamento de Medicina, Universidad de Barcelona. Instituto de Investigación Biomédica Augut Pi i Sunyer (IDIBAPS), Barcelona, España",2
"IMIM (Hospital del Mar Medical Research Institute), C/ Dr. Aiguader 88, 08003 Barcelona, Spain",2
"IMIM (Hospital del Mar Medical Research Institute), Barcelona, Spain.",2
"Department of Public Health, Mental Health and Perinatal Nursing, School of Nursing, University of Barcelona, Barcelona, Spain",2
"Department of Nephrology, Hospital Universitario 12 de Octubre, Madrid, Spain",2
"Cardiovascular Risk and Nutrition Research Group (CARIN), Hospital Del Mar Research Institute (IMIM), Barcelona, Spain",2
"Centro de Investigación e Innovación en Bioingeniería (Ci2B), Universitat Politècnica de València, Valencia, Spain",2
"Institute of Evolutionary Biology (CSIC-UPF), Department of Experimental and Health Sciences, Universitat Pompeu Fabra, Barcelona, Spain",2
"Institut d'Investigacions Biomèdiques August Pi i Sunyer (IDIBAPS), Imaging of Mood- and Anxiety-Related Disorders (IMARD), University of Barcelona, CIBERSAM, Instituto de Salud Carlos III, Barcelona, Spain",2
"IMIM, Barcelona, Spain",2
"Institut d'Investigacions Biomèdiques August Pi i Sunyer (IDIBAPS), c. Villarroel, 170, 08036 Barcelona, Spain",2
"Departamento de Medicina Preventiva, Universidad de Valencia, Valencia, Spain",2
"Critical Care Department, Hospital Dr. Negrín Gran Canaria, Las Palmas, Gran Canaria, Spain",2
"Servicio de Microbiología, Hospital Universitario Ramón y Cajal, Madrid, Spain",2
"Pediatric Intensive Care Unit, Hospital General Universitario Gregorio Marañón, Madrid, Spain",2
"Department of Nephrology, Hospital Universitario Fundación Alcorcón, Alcorcón, Madrid, Spain",2
"Institut d'Investigació Biomèdica Sant Pau (IIB SANT PAU), Barcelona, Spain",2
"Cardiovascular Risk and Nutrition research group (CARIN), Hospital del Mar Research Institute (IMIM), Barcelona, Spain",2
"IMIM - Hospital del Mar Medical Research Institute, Barcelona, Spain",2
"Critical Care Department, Corporació Sanitària Parc Taulí, Sabadell, Barcelona, Spain",2
"Sección de Nefrología Pediátrica, Hospital de la Santa Creu i Sant Pau, Universidad Autónoma de Barcelona, Barcelona, Spain",2
"Radiology Department, Hospital del Mar, Barcelona, Spain",2
"Cardiovascular Risk and Nutrition Research Group, Hospital del Mar Medical Research Institute (IMIM), Barcelona, Spain",2
"Centro de Investigación en Red de Enfermedades Respiratorias (CIBERES), Instituto de Salud Carlos III (ISCIII), 28015 Madrid, Spain",2
"IMIM (Hospital del Mar Research Institute), Centro de Investigación Biomédica en Red de Fragilidad y Envejecimiento Saludable (CIBERFES), Barcelona, Spain",2
"Radiology Department, Imatge Mèdica Intercentres-Parc de Salut Mar, Hospital del Mar, 08003 Barcelona, Spain",2
"Cardiovascular Risk and Nutrition Research Group, Epidemiology and Public Health Program, Hospital del Mar Medical Research Institute (IMIM), Barcelona, Spain",2
"IMIM - Hospital del Mar Medical Research Institute. Barcelona, Spain",2
"Ecology Section, Department of Evolutionary Biology, Ecology and Environmental Sciences, University of Barcelona (UB), Barcelona, Spain",2
"Cell Death, Senescence and Survival Group, Departament de Bioquímica i Biologia Molecular and Institut de Neurociències, Facultat de Medicina, Campus de Bellaterra, Universitat Autònoma de Barcelona, 08193 Bellaterra, Spain",2
"Institute of Neurosciences, University of Barcelona, 08035 Barcelona, Spain",2
"Centro de Investigación Biomédica en Red de Fisiopatología de la Obesidad y Nutrición (CIBEROBN), Instituto de Salud Carlos III, Madrid, Spain",2
"Departamento de Ciencias Farmacéuticas y de la Salud, Facultad de Farmacia, Universidad San Pablo-CEU, CEU Universities, Urbanización Montepríncipe, 28660 Boadilla del Monte, Spain",2
"Department of Pathology, Hospital Clinic of Barcelona, Universitat de Barcelona, Barcelona, Spain",2
"Department of Pathology, Hospital Clinic, Barcelona, Spain",2
Catalonia Institute for Energy Research‐IREC Sant Adrià de Besòs  Barcelona 08930 Spain,2
"ISGlobal, Hospital Clínic - Universitat de Barcelona, Barcelona, Catalonia, Spain",2
"Servicio de Endocrinología, Hospital del Mar, IMIM, Barcelona, Spain",2
"Department of Rheumatology, Hospital del Mar, Barcelona, Spain",2
"Departamento de Ciencias de la Salud, Centro de Estudios Avanzados en Olivar y Aceites de Oliva, Universidad de Jaén, 23071 Jaén, Spain",2
Servei de Microbiologia Hospital de la Santa Creu i Sant Pau Barcelona Barcelona Spain,2
"Emergency Department, Complejo Asistencial Universitario de León, León, Spain",2
"Centro de Investigación Biomédica en Red de Fragilidad y Envejecimiento Saludable (CIBERFES), Instituto de Salud Carlos III, Madrid, Spain",2
"Catalonia Institute for Energy Research – IREC Sant Adrià de Besòs, Barcelona 08930, Spain",2
Catalonia Institute for Energy Research – IREC Sant Adrià de Besòs Barcelona 08930 Spain,2
Catalonia Institute for Energy Research – IREC Sant Adrià de Besòs  Barcelona 08930 Spain,2
"Catalonia Institute for Energy Research (IREC), Jardins de les Dones de Negre 1, 08930, Sant Adrià de Besòs, Spain",2
"Emergency Department, Hospital Clínic, IDIBAPS, University of Barcelona, Barcelona, Catalonia, Spain",2
"Emergency Department, Hospital Clínic, IDIBAPS, University of Barcelona, Barcelona, Spain",2
"ISGlobal, Hospital Clinic, University of Barcelona, Barcelona, Spain",2
"Servicio de Dermatología. Hospital Universitario de la Princesa, Madrid, Spain",2
"Servicio de Dermatología. Hospital Universitario y Politécnico la Fe, Valencia, Spain",2
"Pharmacy Service, Division of Medicines, Hospital Clínic de Barcelona, Universitat de Barcelona, Barcelona, Spain",2
"Center for Biomedical Research in Respiratory Diseases (CIBERES), Instituto de Salud Carlos III, Madrid, Spain",2
"Centro de Investigación Biomédica en Red de Enfermedades Raras (CIBERER), Madrid, Spain",2
"Department of Neurology, Hospital del Mar, Barcelona, Spain",2
"Public Health Agency of Catalonia (ASPCAT), Generalitat de Catalunya, Barcelona, Spain",2
"Servicio de Dermatología. Hospital del Mar, IMIM, Universitat Pompeu Fabra, Barcelona, Spain",2
"Center for Biomedical Research in Mental Health (CIBERSAM), Carlos III Health Institute, Madrid, Spain",2
"Department of Neurology, Hospital del Mar",2
"Centro de Investigación Biomédica en Red de Epidemiología y Salud Pública (CIBERESP), Instituto de Salud Carlos III, 28029 Madrid, Spain",2
"Department of Surgery, Hospital General Granollers",2
"Servei de Ressonància Magnètica Nuclear Universitat Autònoma de Barcelona  Campus UAB, Bellaterra 08193 Barcelona Spain",2
"ESIMar (Mar Nursing School), Parc de Salut Mar, Universitat Pompeu Fabra-Affiliated, 08003 Barcelona, Spain",2
"ESIMar (Mar Nursing School), Parc de Salut Mar, Universitat Pompeu Fabra-affiliated, Barcelona, Spain",2
"Center for Biomedical Research in Infectious Diseases Network (CIBERINFEC), Instituto de Salud Carlos III, 28029 Madrid, Spain",2
"Department of Neurology, Hospital de la Santa Creu i Sant Pau, Barcelona, Spain",2
"Servei de Radiologia, Centre de Diagnòstic per la Imatge Clínic, Hospital Clínic, Barcelona, España",2
"Institute of Psychiatric Phenomics and Genomics (IPPG), University Hospital, LMU Munich, Munich, 80336, Germany",2
"Public Health Division of Gipuzkoa, Biodonostia Research Institute, San Sebastian, Spain",2
"Centro de Investigación Biomédica en Red de Enfermedades Respiratorias (CIBERES), Spain",2
"Institute of Psychiatry and Mental Health, Health Research Institute (IdISSC), Clinico San Carlos Hospital, Madrid, Spain",2
"Emergency Department, Hospital Rio Hortega, Valladolid, Spain",2
"Emergency Department, Hospital Santa Creu y Sant Pau, Barcelona, Spain",2
"Centro de Investigación Biomédica en Red de Salud Mental, CIBERSAM, Madrid, Spain",2
"Servicio de Medicina Intensiva, Hospital Universitario La Paz, IdiPAZ, Madrid, Spain",2
"Institute of Neuropsychiatry and Addictions, Hospital del Mar, IMIM, Barcelona, Spain",2
"Emergency Department, Hospital Universitari de Vic, Barcelona, Catalonia, Spain",2
"Catalan Institute of Nanoscience and Nanotechnology (ICN2), Campus UAB, Bellaterra, Barcelona 08193, Catalonia, Spain",2
"Emergency Department, Hospital Universitario Gregorio Marañón, Madrid, Spain",2
"Catalan Institute of Nanoscience and Nanotechnology (ICN2), CSIC, and The Barcelona Institute of Science and Technology (BIST), Campus UAB, Bellaterra, Barcelona 08193, Spain",2
"Department of Pathology, Hospital Universitari Germans Trias i Pujol, Badalona, Barcelona, Spain",2
"Institut D'Investigació Sanitària Pere Virgili (IISPV), Reus, Spain",2
"Institute of Neuropsychiatry and Addictions, Hospital del Mar, Barcelona, Spain",2
"Emergency Department, Hospital Universitario Morales Meseguer, Murcia, Spain",2
"Emergency Department, Hospital Universitario Severo Ochoa, Leganés, Spain",2
"Catalan Institute of Nanoscience and Nanotechnology (ICN2), CSIC and the Barcelona Institute of Science and Technology, Campus UAB, 08193 Bellaterra, Spain",2
"Critical Intensive Medicine Department, Hospital Universitari Arnau de Vilanova de Lleida, IRBLleida, Lleida, Spain",2
"Institute of Neuropsychiatry and Addictions (INAD), Parc de Salut Mar, Barcelona, Spain",2
"Pulmonology Service, University and Polytechnic Hospital La Fe, Valencia, Spain",2
"Catalan Institute of Nanoscience and Nanotechnology (ICN2), CSIC and The Barcelona Institute of Science and Technology (BIST), Campus UAB, Bellaterra, Barcelona 08193, Spain",2
"Catalan Institute of Nanoscience and Nanotechnology (ICN2), CSIC and The Barcelona Institute of Science and Technology (BIST), Campus UAB, Bellaterra, 08193 Barcelona, Spain",2
"Centro de Investigación Biomédica en Red de Salud Mental, Madrid, Spain",2
"Emergency Department, Hospital Universitario Infanta Leonor, Madrid, Spain",2
"Centro de Investigación Biomédica en Red de Oncología, CIBERONC-ISCIII, Madrid, Spain",2
"Departamento de Cirugía, Universidad Autónoma de Barcelona, Barcelona, Spain",2
Department of Surgery Universitat Autònoma de Barcelona Barcelona Spain,2
"Centro de Investigación Biomédica en Red de Salud Mental (CIBERSAM), 28029 Madrid, Spain",2
"ISGlobal, Barcelona Institute for Global Health, Hospital Clínic-Universitat de Barcelona, Barcelona, Spain",2
"Catalan Institution of Research and Advanced Studies (ICREA), Barcelona, Spain",2
"Emergency Department, Hospital Doctor Peset, Valencia, Spain",2
"Institute of Neuroscience, Hospital Clinic, University of Barcelona, IDIBAPS, Barcelona, Spain",2
"Catalan Institution for Research and Advanced Studies (ICREA), Spain",2
"Emergency Department, Hospital General de Albacete, Albacete, Spain",2
"Servei de Digestiu, Hospital del Mar Parc Salut Mar, Barcelona, España",2
"Department of Pathology, Hospital Clínic, Universitat de Barcelona, Spain",2
"Emergency Department, Hospital General de Alicante, University Miguel Hernández, Elche, Alicante, Spain",2
"Catalan Institution for Research and Advanced Studies (ICREA), 08010 Barcelona, Spain.",2
"ISGlobal, Barcelona 08003, Spain",2
"Servei de Gastroenterologia, Hospital de la Santa Creu i Sant Pau, Barcelona, España",2
"Emergency Department, Hospital Josep Trueta, Girona, Spain",2
"Catalan Institute of Oncology, Hospitalet de Llobregat, Barcelona, Spain",2
"Institut Guttmann, Institut Universitari de Neurorehabilitació adscrit a la UAB, Badalona, Barcelona, Spain",2
"Emergency Department, Hospital Miguel Servet, Zaragoza, Spain",2
"Centro de Investigación Biomédica en Red de Salud Mental (CIBERSAM), Madrid, Spain.",2
"Emergency Department, Hospital Reina Sofía, Murcia, Spain",2
"Centro de Investigación Biomédica en Red de Salud Mental (CIBERSAM), Instituto de Salud Carlos III, 28029 Madrid, Spain",2
"Basque Centre for Climate Change (BC3), Leioa, Spain",2
"Lipid Unit, Hospital Santa Caterina, Girona, Spain",2
"Lipid Unit, University Hospital Vall d'Hebron, Barcelona Autonomous University, Barcelona, Spain",2
"Lipid Unit, University Hospital del Mar, Barcelona Autonomous University, Barcelona, Spain",2
"Nephrology Research Group, Vall d’Hebron Research Institute (VHIR), Nephrology Department, Hospital Universitari Vall d’Hebron, Universitat Autònoma de Barcelona, 08035 Barcelona, Spain",2
"Lipid and Vascular Risk Unit, Internal Medicine Service, Hospital Universitario de Bellvitge, Hospitalet de Llobregat, Spain",2
"Barcelonaβeta Brain Research Center (BBRC), Pasqual Maragall Foundation, 08005 Barcelona, Spain",2
"Nephrology Department, Hospital del Mar, Parc de Salut Mar, Barcelona, Spain",2
"BarcelonaBeta Brain Research Center (BBRC), Pasqual Maragall Foundation, Barcelona, Spain",2
"Barcelona, Spain",2
"Hospital Universitario Vall d'Hebron, Barcelona, Spain",2
"Barcelona Supercomputing Centre (BSC-CNS), 08034 Barcelona, Spain",2
"Department of Dermatology, Hospital de la Princesa, Madrid, Spain",2
"Barcelona Supercomputing Center, Barcelona, Spain",2
"Lipids and Atherosclerosis Unit, Department of Internal Medicine, Maimonides Biomedical Research Institute of Cordoba (IMIBIC), Reina Sofia University Hospital, University of Cordoba, Córdoba, Spain",2
"Hospital Son Espases, Mallorca, Spain",2
"Unitat de Recerca en Neurociència Cognitiva, Departament de Psiquiatria i Medicina Legal, Universitat Autònoma de Barcelona, Barcelona, Spain",2
"Barcelona Public Health Agency, Barcelona, Spain",2
"Lipids and Vascular Risk Unit, Internal Medicine Service, Hospital Universitario de Bellvitge, 08907 L'Hospitalet de Llobregat, Spain",2
"Lipids and Vascular Risk Unit, Internal Medicine Service, Hospital Universitario de Bellvitge, 08907 L’Hospitalet de Llobregat, Spain",2
"Geography Department, Universitat Autònoma de Barcelona, Barcelona, Spain",2
"Unitat de Suport a la Recerca de la Catalunya Central, Fundació Institut Universitari per a la recerca a l'Atenció Primària de Salut Jordi Gol i Gurina, Sant Fruitós de Bages, Spain",2
"Hospital Universitari Arnau de Vilanova, Institut de Recerca Biomedica de Lleida (IRBLleida), Universitat de Lleida (UdL), Lleida, Spain",2
"Lipid Clinic, Department of Endocrinology and Nutrition, Institut d’Investigacions Biomèdiques August Pi Sunyer (IDIBAPS), Hospital Clínic, Barcelona, Spain",2
"Hospital Universitari de Vic, Barcelona, Spain",2
"Department of Intensive Care, Hospital Universitari de Bellvitge, Bellvitge Biomedical Research Institute (IDIBELL), L'Hospitalet de Llobregat, Barcelona, Spain",2
"BioMIT, Department of Applied Mathematics, Universitat Politècnica de València, Valencia, Spain",2
"Department of Dermatology, Hospital Universitario 12 de Octubre, Madrid, Spain",2
"Department of Intensive Care Medicine, Hospital Universitario, 12 de Octubre, Madrid, Spain",2
"Department of Dermatology, Hospital Universitario Doce de Octubre, Madrid, Spain",2
"Unitat Clínica de Tuberculosis, Hospital del Mar, Barcelona, Spain",2
"Department of Dermatology, Hospital Universitario Fundación Alcorcón, Madrid, Spain",2
"Networking Biomedical Research Center: Bioengineering, Biomaterials and Nanomedicine (CIBER-BBN), Universitat Autònoma de Barcelona (UAB), Bellaterra 08193, Spain",2
